,date,state,aggravated-assault,arson,burglary,homicide,larceny,motor-vehicle-theft,property-crime,rape,robbery,violent-crime,population
709,2008,Missouri,2.933560716884011e-06,3.259511907648901e-07,6.681999410680247e-06,,2.803180240578055e-05,1.1408291676771154e-06,3.6180582174902805e-05,6.519023815297802e-07,3.259511907648901e-07,3.911414289178682e-06,6135888
710,2009,Missouri,3.650653336566769e-05,2.2816583353542307e-06,3.683248455643258e-05,6.519023815297802e-07,0.00020062295791578987,1.0267462509094037e-05,0.0002500045633166707,4.726292266090907e-06,3.5854630984137913e-06,4.547019111170217e-05,6135888
711,2010,Missouri,0.0006882459393000654,6.339750660377113e-05,0.0013038047630595604,1.7764339896686512e-05,0.0035357555418221455,0.0005847564362322129,0.0054877142477176896,7.790233459280873e-05,0.00028276265798854217,0.0010666752717781028,6135888
712,2011,Missouri,0.0006701556482126141,5.541170243003132e-05,0.0012892999350705228,1.8090291087451402e-05,0.0034881666679704715,0.0006457093089052473,0.005478587614376273,8.491028519425387e-05,0.00028944465739922244,0.0010626008818935418,6135888
713,2012,Missouri,0.0007382794470824761,5.4107897666971757e-05,0.0013631278797787705,1.874219346898118e-05,0.0038087396640877407,0.0006743930136925576,0.0059003684552260405,8.947360186496233e-05,0.0002910744133530469,0.0011375696557694665,6135888
714,2013,Missouri,0.0006885718904908303,4.0254972059463925e-05,0.0012301397939466952,1.678648632439184e-05,0.0035351036394406154,0.0007827717846218836,0.005588270190068658,8.279160245428209e-05,0.0002915633401391942,0.0010797133194086984,6135888
715,2014,Missouri,0.0006963947190691877,4.5633166707084614e-05,0.0011383845337463788,1.4015901202890275e-05,0.0034127089673083996,0.0007610960304360183,0.005357822698197881,9.257013817722879e-05,0.00028928168180383996,0.0010922624402531467,6135888
716,2015,Missouri,0.0008300347072827927,4.058092325022882e-05,0.000992032449092943,1.8905169064363626e-05,0.0032340877147692395,0.0007752749072342911,0.005041975994346703,8.637706555269588e-05,0.0003081868508682036,0.0012435037927680558,6135888
717,2016,Missouri,0.001001485033625125,4.009199646408148e-05,0.0009855134252776453,2.2327656567394973e-05,0.003265379029082669,0.0007884759304602691,0.0050794603812846645,9.745940603870214e-05,0.00033768543363242614,0.001458957529863648,6135888
718,2017,Missouri,0.0011118195116990401,4.139580122714104e-05,0.0009858393764684101,2.5750144070426317e-05,0.0036796629925448443,0.0009213010406969619,0.005628199210937357,0.00011473481914924132,0.00033703353125089634,0.0015893380061696041,6135888
719,2018,Missouri,0.0011683720432967486,5.1663263736235084e-05,0.001018434495544899,2.7216924428868325e-05,0.004463249655143641,0.0010451624931876202,0.006578509907612395,0.00014455935310422877,0.0003111204115850876,0.0016512687324149332,6135888
720,2019,Missouri,0.0012353550129989336,4.7914825042438843e-05,0.0011486519962554727,3.0150485145752335e-05,0.005577676776368799,0.0012058564302347109,0.007980100027901421,0.00017226520431924442,0.0003006899734806111,0.0017384606759445413,6135888
721,2008,Oklahoma,0.00021418487555325806,3.6797164638889124e-05,0.0006981310339419585,4.314150336973207e-06,0.0015799941175291287,0.00019134525612222344,0.0025062675722322,4.7709427255938996e-05,1.9286789741762574e-05,0.00028549524288793283,3940521
722,2009,Oklahoma,0.0002837188280432968,3.755848528659027e-05,0.0008336461092327638,2.791509041570899e-06,0.0017662639026666779,0.00020961695166705113,0.0028470854488530832,5.253112469137964e-05,3.1214146555747325e-05,0.0003702556083319947,3940521
723,2010,Oklahoma,0.00029386977001264554,2.9945278809578732e-05,0.000847096107342151,5.32924453390808e-06,0.001832752572565912,0.0001893150677283537,0.0028991090264459955,4.6440559509770406e-05,3.045282590804617e-05,0.0003760923999643702,3940521
724,2011,Oklahoma,0.00033193580239770324,3.831980593429143e-05,0.001100108335928168,6.59811228007667e-06,0.0024725156901841154,0.00026290939700613193,0.0038738532290527065,5.8621689872988874e-05,3.755848528659027e-05,0.00043471408983735907,3940521
725,2012,Oklahoma,0.0004803933286994283,6.115942536532605e-05,0.001857114833292349,5.836791632375516e-06,0.004049210751573206,0.00044537257890517524,0.006412857589136056,0.00010759998487509646,4.694810660823785e-05,0.0006407782118151382,3940521
726,2013,Oklahoma,0.0005783499187036435,8.679055383793159e-05,0.0023367468413440762,9.135847772413851e-06,0.005110491734468614,0.0005869782193775899,0.008121007349028212,0.00011089904101513481,5.963678406992375e-05,0.000758021591561116,3940521
727,2014,Oklahoma,0.0006428084002090079,7.993866800862119e-05,0.002225847800328941,9.643394870881287e-06,0.005117851167396392,0.0006222527427210767,0.008045890378455031,0.0001362763959385066,7.790847961475145e-05,0.0008666366706331473,3940521
728,2015,Oklahoma,0.0007207168798237594,7.257923508084337e-05,0.0023763355150245363,1.446509230632193e-05,0.005120642676437964,0.0006816357532417668,0.008251193179785109,0.00015708582697567149,7.993866800862119e-05,0.000972206467114374,3940521
729,2016,Oklahoma,0.0008151206401387025,8.70443273871653e-05,0.002693552451566684,1.598773360172424e-05,0.005981188781889501,0.000878564027447132,0.009640349588290482,0.0001936292180653269,9.364243966724197e-05,0.0011183800314729956,3940521
730,2017,Oklahoma,0.0008813555364887029,9.059715707643736e-05,0.002556514734980476,1.319622456015334e-05,0.006201464222624369,0.0009785508058452169,0.009827126920526499,0.00021113959296245344,9.288111901954081e-05,0.0011985724730308506,3940521
731,2018,Oklahoma,0.0008831319513333389,9.008960997796992e-05,0.0025849373724946526,1.573396005249052e-05,0.006359057596698508,0.0010993470152804666,0.010133431594451597,0.00025022071954444605,0.00010734621132586275,0.0012564328422561381,3940521
732,2019,Oklahoma,0.0014992941288728065,0.00011394432360593941,0.0036398740166592182,3.6543391089655404e-05,0.009622331666294889,0.001857114833292349,0.015233264839852396,0.00033142825529923584,0.0002464141163059403,0.0021136798915676377,3940521
733,2009,Mississippi,6.705143012319025e-07,3.352571506159512e-07,5.3305886947936244e-05,6.705143012319025e-07,0.00010158291663663322,2.715582919989205e-05,0.00018237988993507746,3.352571506159512e-07,3.687828656775463e-06,5.36411440985522e-06,2982785
734,2010,Mississippi,2.1791714790036827e-05,4.6936001086233165e-06,0.0003104481214703708,2.011542903695707e-06,0.0008954718492952057,5.3305886947936244e-05,0.001263919457822136,9.051943066630683e-06,2.246222909126873e-05,5.531742985163195e-05,2982785
735,2011,Mississippi,4.693600108623317e-05,5.028857259239268e-06,0.00046500166790432434,4.023085807391414e-06,0.0011586487125287274,7.040400162934976e-05,0.0016990832393216407,1.5421828928333757e-05,4.4589201031921507e-05,0.00011097011685387985,2982785
736,2012,Mississippi,4.0566115224530097e-05,7.710914464166878e-06,0.0005387582410398336,1.341028602463805e-06,0.0013061618587997459,9.655405937739395e-05,0.0019491850736811404,1.8774400434493266e-05,5.062382974300863e-05,0.0001113053740044958,2982785
737,2013,Mississippi,6.135205856271906e-05,9.387200217246633e-06,0.000522330640659652,2.011542903695707e-06,0.001539165578477832,0.00010024188803416941,0.0021711253073889,2.0785943338188975e-05,5.63232013034798e-05,0.00014047274610808357,2982785
738,2014,Mississippi,5.1964858345472436e-05,1.2739771723406146e-05,0.0005297062979732029,2.011542903695707e-06,0.0016561703240427989,0.00010325920238971298,0.002301875596129121,2.212697194065278e-05,5.833474420717551e-05,0.00013443811739699644,2982785
739,2015,Mississippi,7.442708743674117e-05,1.408080032586995e-05,0.000570272413197733,3.687828656775463e-06,0.0017631173550892874,0.00015053046062656208,0.0024980010292394526,2.5814800597428244e-05,6.235783001456692e-05,0.0001662875467055118,2982785
740,2016,Mississippi,7.174503023181355e-05,1.4416057476485902e-05,0.0005602146986792545,4.6936001086233165e-06,0.0018375444425260286,0.00016595228955489585,0.0025781274882366646,2.246222909126873e-05,6.403411576764668e-05,0.00016293497519935228,2982785
741,2017,Mississippi,0.00011365217405880746,1.0392971669094487e-05,0.0006004455567531686,5.028857259239268e-06,0.0019542139309403797,0.00017802154697707008,0.002743074006339713,2.6150057748044192e-05,6.202257286395097e-05,0.0002068536619300419,2982785
742,2018,Mississippi,0.00021456457639420877,1.408080032586995e-05,0.0008709980773002412,6.369885861703073e-06,0.0030059156124226183,0.00032117635029008123,0.004212170840338811,3.788405801960249e-05,8.280851620213995e-05,0.0003416270364776543,2982785
743,2019,Mississippi,0.00022965114817192657,1.9109657585109218e-05,0.001071817110519196,1.8103886133261366e-05,0.004322135185740843,0.000515625497647333,0.005928687451492481,6.872771587627e-05,0.00010493548814279273,0.00042141823832425064,2982785
744,2012,Pennsylvania,,,,,7.797885665684836e-08,,7.797885665684836e-08,,,,12823989
745,2013,Pennsylvania,3.119154266273934e-07,1.559577133136967e-07,7.174054812430048e-06,3.119154266273934e-07,2.963196552960237e-05,1.0917039931958768e-06,3.8053682048541997e-05,1.1696828498527252e-06,4.678731399410901e-07,2.261386843048602e-06,12823989
746,2014,Pennsylvania,5.224583396008839e-06,1.325640563166422e-06,2.2379931860515476e-05,7.797885665684836e-08,0.00015915484643662747,3.6650062628718723e-06,0.00018652542512318125,3.742985119528721e-06,3.587027406215024e-06,1.2632574778409432e-05,12823989
747,2015,Pennsylvania,5.614477679293081e-06,1.4036194198232703e-06,2.8228346109779103e-05,7.797885665684836e-08,0.00017537444862125194,6.004371962577323e-06,0.00021101078611343162,4.4447948294403555e-06,5.146604539351991e-06,1.5283855904742276e-05,12823989
748,2016,Pennsylvania,3.976921689499266e-06,1.0917039931958768e-06,2.315972042708396e-05,7.018097099116352e-07,0.00015650356531029464,4.366815972783507e-06,0.00018512180570335799,3.431069692901327e-06,3.6650062628718723e-06,1.17748073551841e-05,12823989
749,2017,Pennsylvania,3.5090485495581757e-06,7.018097099116352e-07,2.082035472737851e-05,1.559577133136967e-07,0.00015330643218736386,3.898942832842417e-06,0.0001787275394574964,2.651281126332844e-06,3.0411754096170858e-06,9.357462798821801e-06,12823989
750,2018,Pennsylvania,2.9631965529602373e-06,4.678731399410901e-07,1.0683103361988223e-05,7.797885665684836e-08,9.67717611111488e-05,3.431069692901327e-06,0.00011135380730597945,3.119154266273934e-06,3.0411754096170858e-06,9.201505085508105e-06,12823989
751,2019,Pennsylvania,1.9494714164212085e-06,,6.862139385802654e-06,,5.302562252665688e-05,2.8072388396465406e-06,6.269500075210607e-05,1.793513703107512e-06,1.4036194198232703e-06,5.146604539351991e-06,12823989
752,2013,Indiana,,,1.4926199644786302e-07,,2.98523992895726e-06,1.4926199644786302e-07,3.283763921852986e-06,,,,6699629
753,2014,Indiana,2.8509041321541835e-05,1.044833975135041e-06,2.5673063389032436e-05,2.98523992895726e-06,0.0001359776787640032,4.656974289173326e-05,0.00020926531901990393,1.2090221712276904e-05,3.5822879147487123e-06,4.7166790877524713e-05,6699629
754,2015,Indiana,3.8360333087100794e-05,4.4778598934358904e-07,2.5374539396136712e-05,1.3433579680307671e-06,0.00012567860100910064,4.7017528881076846e-05,0.0001985184552756578,1.2836531694516218e-05,3.7315499111965753e-06,5.6271772660844354e-05,6699629
755,2016,Indiana,3.4479521179456356e-05,1.49261996447863e-06,2.6120849378376028e-05,3.134501925405123e-06,0.00013582841676755534,6.030184656493665e-05,0.00022374373267534665,1.4926199644786301e-05,3.134501925405123e-06,5.5674724675052905e-05,6699629
756,2017,Indiana,9.731882168400668e-05,2.6867159360615342e-06,0.00013538063077821175,2.6867159360615342e-06,0.0004607717830345531,0.00012941015092029722,0.0007282492806691236,2.6568635367719616e-05,2.671789736416748e-05,0.00015329207035195532,6699629
757,2018,Indiana,0.0002203107067570458,1.2538007701620492e-05,0.00033076458412846445,6.418265847258109e-06,0.001118121615390942,0.0002459837701460782,0.001707407977367105,3.612140314038285e-05,5.746586863242726e-05,0.000320316244377114,6699629
758,2019,Indiana,0.0007734756655928261,4.985350681358625e-05,0.0010981205078669282,1.582177162347348e-05,0.004360390702231422,0.0007664603517597765,0.006274825068671713,0.00010299077754902548,0.0002918072030555722,0.0011840954178208973,6699629
759,2016,Maryland,1.3158756115943117e-06,,1.0033551538406626e-05,,4.194353511956868e-05,3.783142383333646e-06,5.576022904130895e-05,5.7569558007251134e-06,1.3158756115943117e-06,8.388707023913736e-06,6079602
760,2017,Maryland,9.145335500580465e-05,2.3027823202900453e-06,0.0002279754497087145,3.289689028985779e-06,0.001903578556622621,0.00013306792122247477,0.0022669247098741005,4.6220130857250194e-05,0.00010165139099566056,0.0002426145658877012,6079602
761,2018,Maryland,0.00010494108002464634,1.8093289659421784e-06,0.0002218895250050908,3.289689028985779e-06,0.0018407454961689926,0.00012583060535870604,0.0021902749554987317,6.0036824778990465e-05,8.63543370108767e-05,0.0002546219308434993,6079602
762,2019,Maryland,0.00021662602255871356,1.4803600630436005e-06,0.00037255728253263946,7.73076921811658e-06,0.0028579173439313957,0.00037897217613916173,0.00361092716266624,8.17487723702966e-05,0.0001830711944630586,0.0004891767586101853,6079602
763,2016,Minnesota,4.264269578594219e-06,,1.0482996047377457e-05,,6.556314477088612e-05,5.330336973242775e-06,8.137647779150635e-05,8.883894955404624e-07,8.883894955404624e-07,6.041048569675144e-06,5628162
764,2017,Minnesota,2.4164194278700577e-05,3.1982021839456645e-06,8.102112199329017e-05,5.330336973242774e-07,0.0003235514542758364,3.393647872964566e-05,0.0004417072571827179,8.706217056296532e-06,2.1321347892971097e-06,3.55355798216185e-05,5628162
765,2018,Minnesota,9.026037274691098e-05,7.462471762539884e-06,0.00027326860882824624,8.883894955404624e-07,0.0012311301629199729,0.00011851115870509768,0.0016303724022158567,4.0688238895753176e-05,1.4569587726863583e-05,0.0001464065888650682,5628162
766,2019,Minnesota,0.000647458264349889,2.718471856353815e-05,0.0011318082173185492,1.0482996047377457e-05,0.005202053530086731,0.0008322432794223052,0.007193289745391124,0.00015724494071066183,0.00026829362765321967,0.0010834798287611479,5628162
767,2018,Hawaii,0.0009148951235739379,0.00018087581753415785,0.0025343646526588396,1.7526726505247852e-05,0.015067376242031473,0.0029823477821329745,0.020764964494357444,0.000277623347843126,0.0005678659387700304,0.0017779111366923422,1426393
768,2019,Hawaii,0.0009366282644404452,0.00019069078437709665,0.0027390768182401345,1.8928864625667682e-05,0.015286109788816967,0.002816194414863225,0.021032071806297424,0.00024607524013367987,0.000669520952500468,0.0018711533217002608,1426393
769,2018,New Mexico,0.002622078262483331,5.452698320377595e-05,0.0031687830151317163,3.5394708395433507e-05,0.012344622013212748,0.003494988300613955,0.019062920312162196,0.0002807661328124253,0.0009704846396531701,0.00390872374334436,2090708
770,2019,New Mexico,0.002813879317436964,5.070052824210746e-05,0.0030649904242964583,4.639576641023041e-05,0.011924190274299425,0.002947805241095361,0.01798768646793335,0.00029559364578889065,0.0008461248533989442,0.00400199358303503,2090708
771,2019,North Carolina,0.00214029654435177,0.00011097049715071459,0.0043237108534247195,4.9662425437787274e-05,0.014671300671434066,0.00149035398818631,0.020596336010195813,0.00024908208727324313,0.0006294423689207922,0.003068483425983593,10390149
772,2019,Nevada,5.692182474359008e-05,9.814107714412083e-07,0.00012005925103964114,,0.00026956082522251853,7.851286171529666e-05,0.00046911434874889757,2.0609626200265373e-05,2.3553858514589e-05,0.00010108530945844445,3056824
773,2019,New York,,,2.4166127627764303e-05,,,,2.4166127627764303e-05,,,,19862512
774,2019,Wyoming,5.0547305305724044e-05,1.0458063166701527e-05,0.00010632364219479886,,0.000566478421529666,3.4860210555671756e-05,0.0007181203374468382,8.366450533361221e-05,3.486021055567176e-06,0.00013769783169490342,573720
